symbol,window_index,p99_upper,p95_upper,p90_upper,placebo_mean,p90_lower,p95_lower,p99_lower,n,actual_median_abs_price_change
DFII20,-9,0.10999999999999988,0.09500000000000008,0.09000000000000008,0.07069100000000002,0.050000000000000044,0.04999999999999982,0.040000000000000036,5000,0.07000000000000028
DFII20,-8,0.12002500000000065,0.10999999999999988,0.10000000000000009,0.076029,0.050000000000000266,0.050000000000000044,0.040000000000000036,5000,0.08999999999999986
DFII20,-7,0.1299999999999999,0.1150000000000001,0.10999999999999988,0.08425200000000001,0.06000000000000005,0.050000000000000266,0.04499999999999993,5000,0.08999999999999986
DFII20,-6,0.13002500000000086,0.1200000000000001,0.11999999999999977,0.08885300000000002,0.06000000000000005,0.05999999999999961,0.04499999999999993,5000,0.08999999999999986
DFII20,-5,0.1499999999999999,0.1299999999999999,0.1200000000000001,0.09386800000000001,0.06499999999999995,0.06000000000000005,0.04999999999999982,5000,0.08999999999999986
DFII20,-4,0.15500000000000014,0.14,0.13000000000000012,0.09790499999999999,0.06499999999999995,0.06000000000000005,0.050000000000000266,5000,0.06000000000000005
DFII20,-3,0.1599999999999997,0.14000000000000012,0.13999999999999968,0.10225700000000001,0.07000000000000006,0.06500000000000006,0.05500000000000004,5000,0.06999999999999984
DFII20,-2,0.1600250000000007,0.1499999999999999,0.1399999999999999,0.10344499999999998,0.07000000000000017,0.06500000000000017,0.05500000000000005,5000,0.10999999999999988
DFII20,-1,0.16000000000000014,0.1499999999999999,0.14000000000000012,0.10618999999999999,0.07499999999999984,0.06999999999999984,0.06000000000000005,5000,0.1299999999999999
DFII20,0,0.1650250000000007,0.1499999999999999,0.14000000000000012,0.108951,0.07499999999999996,0.06999999999999984,0.05999999999999994,5000,0.11999999999999966
DFII20,1,0.17000000000000004,0.1599999999999997,0.1499999999999999,0.11170199999999998,0.07500000000000018,0.07000000000000006,0.06000000000000005,5000,0.1399999999999999
DFII20,2,0.17999999999999994,0.15999999999999992,0.15000000000000002,0.11597199999999999,0.08000000000000007,0.07499999999999996,0.06000000000000005,5000,0.1399999999999999
DFII20,3,0.18499999999999994,0.16499999999999992,0.15999999999999992,0.118934,0.08000000000000007,0.07500000000000018,0.06000000000000005,5000,0.14500000000000002
DFII20,4,0.18999999999999995,0.17000000000000015,0.16000000000000014,0.119665,0.08499999999999996,0.07999999999999985,0.06000000000000005,5000,0.125
